timestamp,funding_rate,funding_rate_zscore,funding_rate_roc
2019-09-10 08:00:00+00:00,0.0001,0.0,
2019-09-10 16:00:00+00:00,0.0001,,
2019-09-11 00:00:00+00:00,0.0001,,
2019-09-11 08:00:00+00:00,0.0001,,0.0
2019-09-11 16:00:00+00:00,0.0001,,0.0
2019-09-12 00:00:00+00:00,0.0001,,0.0
2019-09-12 08:00:00+00:00,0.0001,,0.0
2019-09-12 16:00:00+00:00,0.0001,,0.0
2019-09-13 00:00:00+00:00,0.0001,,0.0
2019-09-13 08:00:00+00:00,0.0001,,0.0
2019-09-13 16:00:00+00:00,0.0001,,0.0
2019-09-14 00:00:00+00:00,0.0001,,0.0
2019-09-14 08:00:00+00:00,0.0001,,0.0
2019-09-14 16:00:00.001000+00:00,0.0001,,0.0
2019-09-15 00:00:00.001000+00:00,0.0001,,0.0
2019-09-15 08:00:00+00:00,0.0001,,0.0
2019-09-15 16:00:00+00:00,0.0001,,0.0
2019-09-16 00:00:00+00:00,0.0001,,0.0
2019-09-16 08:00:00+00:00,0.0001,,0.0
2019-09-16 16:00:00+00:00,0.0001,,0.0
2019-09-17 00:00:00+00:00,0.0001,,0.0
2019-09-17 08:00:00+00:00,0.0001,,0.0
2019-09-17 16:00:00+00:00,0.0001,,0.0
2019-09-18 00:00:00+00:00,0.0001,,0.0
2019-09-18 08:00:00+00:00,0.0001,,0.0
2019-09-18 16:00:00+00:00,0.0001,,0.0
2019-09-19 00:00:00+00:00,0.0001,,0.0
2019-09-19 08:00:00+00:00,0.0001,,0.0
2019-09-19 16:00:00+00:00,0.0001,,0.0
2019-09-20 00:00:00+00:00,0.0001,,0.0
2019-09-20 08:00:00+00:00,0.0001,,0.0
2019-09-20 16:00:00+00:00,0.0001,,0.0
2019-09-21 00:00:00+00:00,0.0001,,0.0
2019-09-21 08:00:00+00:00,0.0001,,0.0
2019-09-21 16:00:00+00:00,0.0001,,0.0
2019-09-22 00:00:00+00:00,0.0001,,0.0
2019-09-22 08:00:00+00:00,0.0001,,0.0
2019-09-22 16:00:00+00:00,0.0001,,0.0
2019-09-23 00:00:00+00:00,0.0001,,0.0
2019-09-23 08:00:00.001000+00:00,0.0001,,0.0
2019-09-23 16:00:00+00:00,0.0001,,0.0
2019-09-24 00:00:00.001000+00:00,0.0001,,0.0
2019-09-24 08:00:00+00:00,0.0001,,0.0
2019-09-24 16:00:00+00:00,0.0001,,0.0
2019-09-25 00:00:00+00:00,0.0001,,0.0
2019-09-25 08:00:00.001000+00:00,0.0001,,0.0
2019-09-25 16:00:00+00:00,0.0001,,0.0
2019-09-26 00:00:00+00:00,0.0001,,0.0
2019-09-26 08:00:00+00:00,0.0001,,0.0
2019-09-26 16:00:00+00:00,0.0001,,0.0
2019-09-27 00:00:00.001000+00:00,0.0001,,0.0
2019-09-27 08:00:00+00:00,0.0001,,0.0
2019-09-27 16:00:00+00:00,0.0001,,0.0
2019-09-28 00:00:00+00:00,0.0001,,0.0
2019-09-28 08:00:00.001000+00:00,0.0001,,0.0
2019-09-28 16:00:00+00:00,0.0001,,0.0
2019-09-29 00:00:00+00:00,0.0001,,0.0
2019-09-29 08:00:00+00:00,0.0001,,0.0
2019-09-29 16:00:00+00:00,0.0001,,0.0
2019-09-30 00:00:00+00:00,0.0001,,0.0
2019-09-30 08:00:00+00:00,0.0001,,0.0
2019-09-30 16:00:00+00:00,0.0001,,0.0
2019-10-01 00:00:00+00:00,0.0001,,0.0
2019-10-01 08:00:00+00:00,0.0001,,0.0
2019-10-01 16:00:00.001000+00:00,0.0001,,0.0
2019-10-02 00:00:00+00:00,0.0001,,0.0
2019-10-02 08:00:00+00:00,0.0001,,0.0
2019-10-02 16:00:00+00:00,-0.00052458,-8.124943438717155,-0.00062458
2019-10-03 00:00:00+00:00,-0.0003222,-4.515696331057252,-0.0004222
2019-10-03 08:00:00.001000+00:00,-6.876e-05,-1.657405742844536,-0.00016876
2019-10-03 16:00:00+00:00,0.0001,0.18872966849828476,0.00062458
2019-10-04 00:00:00.001000+00:00,0.0001,0.1873860481011973,0.0004222
2019-10-04 08:00:00+00:00,3.592e-05,-0.519325845190467,0.00010468000000000001
2019-10-04 16:00:00+00:00,-0.00013704,-2.3383355589109844,-0.00023704
2019-10-05 00:00:00+00:00,-0.00025688,-3.3241906011267797,-0.00035688
2019-10-05 08:00:00+00:00,-0.0002266,-2.833757350431991,-0.00026252000000000003
2019-10-05 16:00:00+00:00,-1.226e-05,-0.7848118498190154,0.00012478
2019-10-06 00:00:00+00:00,-0.00011057,-1.6800788379613187,0.00014631000000000003
2019-10-06 08:00:00+00:00,-3.644e-05,-0.9691574900245867,0.00019016
2019-10-06 16:00:00+00:00,2.715e-05,-0.36691533591899994,3.941e-05
2019-10-07 00:00:00.001000+00:00,-5.063e-05,-1.0893834282225625,5.993999999999999e-05
2019-10-07 08:00:00+00:00,-0.00020006,-2.3981796847293015,-0.00016362
2019-10-07 16:00:00+00:00,-0.00024859,-2.6968376915833923,-0.00027573999999999996
2019-10-08 00:00:00.001000+00:00,0.0001,0.3724124305017571,0.00015063
2019-10-08 08:00:00+00:00,0.0001,0.3699362096152243,0.00030006
2019-10-08 16:00:00+00:00,0.0001,0.367508810686726,0.00034858999999999997
2019-10-09 00:00:00+00:00,0.0001,0.3651286481061092,0.0
2019-10-09 08:00:00+00:00,0.0001,0.362794207514516,0.0
2019-10-09 16:00:00+00:00,0.0001,0.36050404173608874,0.0
2019-10-10 00:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-10 08:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-10 16:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-11 00:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-11 08:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-11 16:00:00+00:00,0.0001,0.35825676699025827,0.0
2019-10-12 00:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-12 08:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-12 16:00:00+00:00,0.0001,0.35825676699025827,0.0
2019-10-13 00:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-13 08:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-13 16:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-14 00:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-14 08:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-14 16:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-15 00:00:00+00:00,0.0001,0.35825676699025827,0.0
2019-10-15 08:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-15 16:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-16 00:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-16 08:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-16 16:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-17 00:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-17 08:00:00.001000+00:00,0.0001,0.3582567669902582,0.0
2019-10-17 16:00:00.001000+00:00,0.0001,0.3582567669902582,0.0
2019-10-18 00:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-18 08:00:00+00:00,0.0001,0.35825676699025827,0.0
2019-10-18 16:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-19 00:00:00.001000+00:00,0.0001,0.3582567669902582,0.0
2019-10-19 08:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-19 16:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-20 00:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-20 08:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-20 16:00:00+00:00,0.0001,0.35825676699025827,0.0
2019-10-21 00:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-21 08:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-21 16:00:00.001000+00:00,0.0001,0.35825676699025827,0.0
2019-10-22 00:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-22 08:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-22 16:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-23 00:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-23 08:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-23 16:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-24 00:00:00+00:00,0.0001,0.35825676699025827,0.0
2019-10-24 08:00:00+00:00,0.0001,0.3582567669902582,0.0
2019-10-24 16:00:00+00:00,-4.395e-05,-0.9373823391945542,-0.00014395
2019-10-25 00:00:00+00:00,0.0001,0.3712646229784442,0.0
2019-10-25 08:00:00+00:00,0.0001,0.37126462297844404,0.0
2019-10-25 16:00:00+00:00,-0.00014709,-1.8164790656714787,-0.00010314
2019-10-26 00:00:00+00:00,0.0001,0.3890298748504891,0.0
2019-10-26 08:00:00+00:00,0.00013709,0.7149458419610525,3.709e-05
2019-10-26 16:00:00+00:00,0.00030874,2.1650843491820573,0.00045583
2019-10-27 00:00:00.001000+00:00,0.0001,0.35437607840572005,0.0
2019-10-27 08:00:00+00:00,0.00018561,1.0822494133545377,4.852e-05
2019-10-27 16:00:00+00:00,0.0001,0.34405943660557275,-0.00020874
2019-10-28 00:00:00+00:00,0.00012485,0.5553515334398184,2.4849999999999994e-05
2019-10-28 08:00:00+00:00,0.00078363,5.154052074526365,0.00059802
2019-10-28 16:00:00+00:00,0.00073711,4.251580777186531,0.00063711
2019-10-29 00:00:00+00:00,0.00053797,2.8071436739885245,0.00041312
2019-10-29 08:00:00+00:00,0.00016366,0.5081806192809092,-0.0006199700000000001
2019-10-29 16:00:00+00:00,0.00046967,2.2850387484337777,-0.00026744000000000003
2019-10-30 00:00:00+00:00,0.00025294,0.9830251557988827,-0.00028503000000000003
2019-10-30 08:00:00+00:00,0.0002903,1.1816609167065057,0.00012664000000000002
2019-10-30 16:00:00+00:00,0.00052312,2.4317373562927376,5.344999999999997e-05
2019-10-31 00:00:00+00:00,0.0001317,0.2154830923160546,-0.00012124
2019-10-31 08:00:00+00:00,0.00038598,1.6112783560688677,9.568e-05
2019-10-31 16:00:00+00:00,0.00041061,1.7006270518104263,-0.00011250999999999996
2019-11-01 00:00:00+00:00,0.00015873,0.31679049972938866,2.702999999999999e-05
2019-11-01 08:00:00+00:00,0.00048728,2.0421882369894733,0.00010129999999999997
2019-11-01 16:00:00+00:00,0.0001,-0.06940804579052824,-0.00031061
2019-11-02 00:00:00+00:00,0.0001,-0.09983405732952208,-5.872999999999999e-05
2019-11-02 08:00:00.001000+00:00,0.0001,-0.11173368547611537,-0.00038728
2019-11-02 16:00:00+00:00,0.0001,-0.11173368547611554,0.0
2019-11-03 00:00:00+00:00,0.0001,-0.11173368547611554,0.0
2019-11-03 08:00:00+00:00,0.0001,-0.116143387927427,0.0
2019-11-03 16:00:00+00:00,0.0001,-0.133699919578706,0.0
2019-11-04 00:00:00+00:00,0.0001,-0.16269913686874057,0.0
2019-11-04 08:00:00+00:00,0.00010072,-0.1861384655182495,7.199999999999931e-07
2019-11-04 16:00:00+00:00,0.0001,-0.19970623806205243,0.0
2019-11-05 00:00:00+00:00,0.0001,-0.21781531073123656,0.0
2019-11-05 08:00:00+00:00,0.0001,-0.22930380761361885,-7.199999999999931e-07
2019-11-05 16:00:00+00:00,0.0001,-0.23524791402667677,0.0
2019-11-06 00:00:00+00:00,0.0001,-0.2483885849945249,0.0
2019-11-06 08:00:00+00:00,0.0001,-0.27865546628924476,0.0
2019-11-06 16:00:00+00:00,0.00013877,-0.04365641045735191,3.8769999999999996e-05
2019-11-07 00:00:00+00:00,0.00027025,0.8818336933961376,0.00017025
2019-11-07 08:00:00+00:00,0.00018004,0.23141727081095362,8.003999999999999e-05
2019-11-07 16:00:00+00:00,0.0001953,0.33286282019729657,5.653e-05
2019-11-08 00:00:00+00:00,0.000125,-0.17136564317158934,-0.00014524999999999998
2019-11-08 08:00:00+00:00,0.0001,-0.3500344740664687,-8.003999999999999e-05
2019-11-08 16:00:00+00:00,0.0001,-0.3500344740664685,-9.53e-05
2019-11-09 00:00:00+00:00,0.0001,-0.3500344740664685,-2.4999999999999998e-05
2019-11-09 08:00:00+00:00,0.0001,-0.3500344740664687,0.0
2019-11-09 16:00:00+00:00,0.0001,-0.3500344740664685,0.0
2019-11-10 00:00:00+00:00,0.0001,-0.3500344740664685,0.0
2019-11-10 08:00:00+00:00,0.0001,-0.3500344740664687,0.0
2019-11-10 16:00:00+00:00,0.0001,-0.3500344740664685,0.0
2019-11-11 00:00:00+00:00,0.0001,-0.3500344740664685,0.0
2019-11-11 08:00:00+00:00,0.0001,-0.3500344740664687,0.0
2019-11-11 16:00:00+00:00,0.0001,-0.3500344740664685,0.0
2019-11-12 00:00:00+00:00,0.0001,-0.3500344740664685,0.0
2019-11-12 08:00:00+00:00,0.0001,-0.3500344740664687,0.0
2019-11-12 16:00:00+00:00,0.0001,-0.3500344740664685,0.0
2019-11-13 00:00:00+00:00,-0.00022089,-2.5231709549027084,-0.00032089
2019-11-13 08:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-13 16:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-14 00:00:00+00:00,0.0001,-0.3128121412839248,0.00032089
2019-11-14 08:00:00+00:00,0.0001,-0.3128121412839246,0.0
2019-11-14 16:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-15 00:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-15 08:00:00+00:00,0.0001,-0.3128121412839246,0.0
2019-11-15 16:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-16 00:00:00.001000+00:00,0.0001,-0.3128121412839248,0.0
2019-11-16 08:00:00+00:00,0.0001,-0.3128121412839246,0.0
2019-11-16 16:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-17 00:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-17 08:00:00.001000+00:00,0.0001,-0.3128121412839248,0.0
2019-11-17 16:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-18 00:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-18 08:00:00.001000+00:00,0.0001,-0.3128121412839248,0.0
2019-11-18 16:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-19 00:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-19 08:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-19 16:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-20 00:00:00+00:00,0.0001,-0.3128121412839246,0.0
2019-11-20 08:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-20 16:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-21 00:00:00+00:00,0.0001,-0.3128121412839246,0.0
2019-11-21 08:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-21 16:00:00+00:00,0.0001,-0.3128121412839248,0.0
2019-11-22 00:00:00+00:00,6.832e-05,-0.528061659137685,-3.168000000000001e-05
2019-11-22 08:00:00.001000+00:00,9.601e-05,-0.337184748070794,-3.9900000000000075e-06
2019-11-22 16:00:00+00:00,-0.00025622,-2.6256386686028788,-0.00035622
2019-11-23 00:00:00+00:00,-0.0002867,-2.682921206483719,-0.00035501999999999994
2019-11-23 08:00:00+00:00,-0.00017048,-1.8886634792167138,-0.00026649
2019-11-23 16:00:00+00:00,-0.0001429,-1.6942522390219261,0.00011331999999999998
2019-11-24 00:00:00+00:00,-0.00010216,-1.41394231450266,0.00018453999999999996
2019-11-24 08:00:00+00:00,0.0001,-0.18488543301062146,0.00027048
2019-11-24 16:00:00+00:00,0.0001,-0.20486861642729653,0.0002429
2019-11-25 00:00:00+00:00,0.0001,-0.20486861642729653,0.00020216
2019-11-25 08:00:00+00:00,-3.046e-05,-0.9938452283424133,-0.00013046
2019-11-25 16:00:00+00:00,-0.00011089,-1.451631939375135,-0.00021089
2019-11-26 00:00:00+00:00,-8.462e-05,-1.2670206762234535,-0.00018462
2019-11-26 08:00:00+00:00,-0.00046229,-3.290317250150795,-0.00043183
2019-11-26 16:00:00+00:00,-0.00036807,-2.617849891304915,-0.00025718000000000003
2019-11-27 00:00:00+00:00,-0.00018098,-1.5576176009825606,-9.635999999999999e-05
2019-11-27 08:00:00+00:00,-0.00015744,-1.4723634891413762,0.00030485
2019-11-27 16:00:00+00:00,0.0001,0.054767405099332055,0.00046807
2019-11-28 00:00:00+00:00,0.0001,0.08926836259535892,0.00028098
2019-11-28 08:00:00+00:00,0.0001,0.0940372129242163,0.00025744
2019-11-28 16:00:00+00:00,0.0001,0.12560600077502473,0.0
2019-11-29 00:00:00+00:00,0.0001,0.13824539908994266,0.0
2019-11-29 08:00:00+00:00,0.0001,0.15458839406904792,0.0
2019-11-29 16:00:00+00:00,0.0001,0.19831478445785658,0.0
2019-11-30 00:00:00+00:00,0.0001,0.20107351549234545,0.0
2019-11-30 08:00:00+00:00,-1.926e-05,-0.6628725465187424,-0.00011926
2019-11-30 16:00:00+00:00,0.0001,0.27794346682695137,0.0
2019-12-01 00:00:00+00:00,0.0001,0.2838452122329679,0.0
2019-12-01 08:00:00+00:00,0.0001,0.3400026934763367,0.00011926
2019-12-01 16:00:00+00:00,0.0001,0.3400026934763366,0.0
2019-12-02 00:00:00+00:00,0.0001,0.3400026934763367,0.0
2019-12-02 08:00:00+00:00,0.0001,0.3400026934763367,0.0
2019-12-02 16:00:00+00:00,1.721e-05,-0.35223782520366737,-8.279000000000001e-05
2019-12-03 00:00:00+00:00,1.418e-05,-0.36976127038071943,-8.582e-05
2019-12-03 08:00:00+00:00,8.902e-05,0.26408220446509834,-1.0980000000000007e-05
2019-12-03 16:00:00+00:00,-1.025e-05,-0.5644815253029312,-2.7459999999999998e-05
2019-12-04 00:00:00+00:00,-3.55e-06,-0.49783962520860203,-1.773e-05
2019-12-04 08:00:00+00:00,3.333e-05,-0.18027620935649122,-5.569e-05
2019-12-04 16:00:00+00:00,-5.268e-05,-0.8892742156600256,-4.243e-05
2019-12-05 00:00:00+00:00,2.564e-05,-0.2232427869801158,2.9189999999999997e-05
2019-12-05 08:00:00.001000+00:00,-9.765e-05,-1.2334468494570243,-0.00013098
2019-12-05 16:00:00+00:00,1.789e-05,-0.2604557576519598,7.057e-05
2019-12-06 00:00:00+00:00,7.761e-05,0.24115613701523345,5.197e-05
2019-12-06 08:00:00+00:00,5.834e-05,0.08386991085257282,0.00015599
2019-12-06 16:00:00+00:00,6.551e-05,0.1512182073104676,4.762e-05
2019-12-07 00:00:00+00:00,0.0001,0.4657077089234493,2.2390000000000008e-05
2019-12-07 08:00:00.001000+00:00,3.809e-05,-0.051378431758580784,-2.0249999999999998e-05
2019-12-07 16:00:00+00:00,0.0001,0.49613127770286747,3.4490000000000004e-05
2019-12-08 00:00:00+00:00,0.0001,0.49928870152305715,0.0
2019-12-08 08:00:00+00:00,0.0001,0.49928870152305715,6.191000000000001e-05
2019-12-08 16:00:00+00:00,0.0001,0.49928870152305715,0.0
2019-12-09 00:00:00+00:00,0.0001,0.49928870152305715,0.0
2019-12-09 08:00:00+00:00,0.0001,0.49928870152305715,0.0
2019-12-09 16:00:00+00:00,0.0001,0.49928870152305715,0.0
2019-12-10 00:00:00+00:00,0.0001,0.49928870152305715,0.0
2019-12-10 08:00:00.001000+00:00,0.0001,0.49928870152305715,0.0
2019-12-10 16:00:00+00:00,0.0001,0.49928870152305715,0.0
2019-12-11 00:00:00+00:00,0.0001,0.49928870152305715,0.0
2019-12-11 08:00:00+00:00,4.062e-05,-0.012458371408335108,-5.9380000000000004e-05
2019-12-11 16:00:00+00:00,-5.692e-05,-0.8462518142798205,-0.00015692
2019-12-12 00:00:00+00:00,3.16e-05,-0.06925014477756469,-6.840000000000001e-05
2019-12-12 08:00:00.001000+00:00,-3.2e-06,-0.36291764443606905,-4.382e-05
2019-12-12 16:00:00+00:00,-8.52e-05,-1.0553790153659655,-2.828e-05
2019-12-13 00:00:00+00:00,-7.162e-05,-0.9747390111379063,-0.00010322
2019-12-13 08:00:00+00:00,-0.00011387,-1.3183878986198814,-0.00011067000000000001
2019-12-13 16:00:00+00:00,-9.781e-05,-1.1507386554921708,-1.2610000000000003e-05
2019-12-14 00:00:00+00:00,-5.358e-05,-0.7470127409043317,1.8039999999999997e-05
2019-12-14 08:00:00+00:00,2.252e-05,-0.07315593055884262,0.00013639000000000001
2019-12-14 16:00:00+00:00,0.0001,0.6067557502218174,0.00019781
2019-12-15 00:00:00+00:00,-1.788e-05,-0.4166467696503947,3.57e-05
2019-12-15 08:00:00.001000+00:00,7.982e-05,0.4440929610052649,5.7300000000000004e-05
2019-12-15 16:00:00+00:00,2.225e-05,-0.054720587466560916,-7.775e-05
2019-12-16 00:00:00.001000+00:00,-0.00013465,-1.4018795457499067,-0.00011677
2019-12-16 08:00:00+00:00,-0.00010782,-1.141564974255172,-0.00018763999999999999
2019-12-16 16:00:00.003000+00:00,-3.652e-05,-0.5093003025561968,-5.877e-05
2019-12-17 00:00:00.008000+00:00,-4.606e-05,-0.5785868343249614,8.858999999999999e-05
2019-12-17 08:00:00+00:00,-0.00013429,-1.3145355008238786,-2.6469999999999996e-05
2019-12-17 16:00:00+00:00,-1.606e-05,-0.2821894676550976,2.0460000000000004e-05
2019-12-18 00:00:00.006000+00:00,-0.00013767,-1.304092108826999,-9.161e-05
2019-12-18 08:00:00+00:00,-0.00022278,-1.967214243728204,-8.849000000000002e-05
2019-12-18 16:00:00+00:00,-0.0001509,-1.3278383573376482,-0.00013484
2019-12-19 00:00:00.001000+00:00,0.0001,0.7754800003131325,0.00023767
2019-12-19 08:00:00.001000+00:00,0.0001,0.7754800003131325,0.00032278
2019-12-19 16:00:00+00:00,0.0001,0.7754800003131325,0.0002509
2019-12-20 00:00:00+00:00,2.383e-05,0.144512073625668,-7.617e-05
2019-12-20 08:00:00+00:00,1.034e-05,0.03956682542273403,-8.966e-05
2019-12-20 16:00:00+00:00,3.19e-05,0.22868656447163915,-6.81e-05
2019-12-21 00:00:00+00:00,-2.37e-06,-0.052087278837291966,-2.62e-05
2019-12-21 08:00:00+00:00,0.0001,0.8180298972213484,8.966e-05
2019-12-21 16:00:00+00:00,0.0001,0.8180298972213484,6.81e-05
2019-12-22 00:00:00+00:00,0.0001,0.8133616757690645,0.00010237000000000001
2019-12-22 08:00:00.001000+00:00,0.0001,0.8127395758899136,0.0
2019-12-22 16:00:00+00:00,1.57e-05,0.07436933296674929,-8.43e-05
2019-12-23 00:00:00+00:00,0.0001,0.7999988938399899,0.0
2019-12-23 08:00:00+00:00,0.0001,0.7822577379187078,0.0
2019-12-23 16:00:00+00:00,0.0001,0.7641032777876773,8.43e-05
2019-12-24 00:00:00+00:00,0.0001,0.7461813032142849,0.0
2019-12-24 08:00:00+00:00,0.0001,0.7461813032142849,0.0
2019-12-24 16:00:00+00:00,0.0001,0.7461813032142849,0.0
2019-12-25 00:00:00+00:00,0.0001,0.7461813032142849,0.0
2019-12-25 08:00:00+00:00,6.107e-05,0.37640722680560096,-3.893000000000001e-05
2019-12-25 16:00:00+00:00,0.0001,0.7193250431753082,0.0
2019-12-26 00:00:00+00:00,0.0001,0.702256226423985,0.0
2019-12-26 08:00:00+00:00,0.0001,0.7340757797774026,3.893000000000001e-05
2019-12-26 16:00:00+00:00,-2.854e-05,-0.755041201359053,-0.00012854
2019-12-27 00:00:00.001000+00:00,2.605e-05,-0.13751130886712223,-7.395000000000001e-05
2019-12-27 08:00:00+00:00,-5.694e-05,-1.209732067403448,-0.00015694
2019-12-27 16:00:00+00:00,-8.764e-05,-1.5569400585779098,-5.909999999999999e-05
2019-12-28 00:00:00+00:00,-7.701e-05,-1.38824354401639,-0.00010305999999999999
2019-12-28 08:00:00+00:00,-4.257e-05,-0.9375305554922433,1.437e-05
2019-12-28 16:00:00+00:00,2.166e-05,-0.12647261802677545,0.0001093
2019-12-29 00:00:00+00:00,-0.0002325,-3.091771611665643,-0.00015549000000000002
2019-12-29 08:00:00+00:00,0.0001,0.853464277511688,0.00014257
2019-12-29 16:00:00+00:00,-8.727e-05,-1.3357222330380443,-0.00010893
2019-12-30 00:00:00+00:00,-0.00010232,-1.4746164108988804,0.00013018000000000003
2019-12-30 08:00:00+00:00,-0.0001794,-2.287636389404461,-0.0002794
2019-12-30 16:00:00+00:00,-1.406e-05,-0.396270715137493,7.321e-05
2019-12-31 00:00:00+00:00,3.936e-05,0.221457235266405,0.00014167999999999999
2019-12-31 08:00:00+00:00,-0.0001305,-1.6751846391507097,4.8899999999999996e-05
2019-12-31 16:00:00+00:00,-2.403e-05,-0.45587812414953055,-9.97e-06
2020-01-01 00:00:00+00:00,-0.00012359,-1.5458372509659535,-0.00016295
2020-01-01 08:00:00+00:00,-0.00012383,-1.5088696680480158,6.669999999999989e-06
2020-01-01 16:00:00+00:00,-9.664e-05,-1.1812496487378128,-7.261e-05
2020-01-02 00:00:00.002000+00:00,3.662e-05,0.29409440892675404,0.00016020999999999999
2020-01-02 08:00:00+00:00,0.0001,0.9942073824321733,0.00022383
2020-01-02 16:00:00+00:00,1.04e-06,-0.10304078540902464,9.768e-05
2020-01-03 00:00:00+00:00,-1.664e-05,-0.297145780644121,-5.326e-05
2020-01-03 08:00:00+00:00,-1.553e-05,-0.27882571800182376,-0.00011553
2020-01-03 16:00:00.001000+00:00,0.0001,0.9787498595140706,9.896e-05
2020-01-04 00:00:00+00:00,0.0001,0.9646248158227234,0.00011664000000000001
2020-01-04 08:00:00+00:00,8.4e-07,-0.13767490882423095,1.6369999999999997e-05
2020-01-04 16:00:00+00:00,7.387e-05,0.6625611939056149,-2.613000000000001e-05
2020-01-05 00:00:00+00:00,0.0001,0.9463019234568315,0.0
2020-01-05 08:00:00+00:00,0.0001,0.9377512514308481,9.916e-05
2020-01-05 16:00:00+00:00,0.0001,0.9305922134359093,2.613000000000001e-05
2020-01-06 00:00:00+00:00,0.0001,0.9305922134359093,0.0
2020-01-06 08:00:00+00:00,0.0001,0.918956901479762,0.0
2020-01-06 16:00:00+00:00,0.0001,0.918956901479762,0.0
2020-01-07 00:00:00+00:00,0.0001,0.918956901479762,0.0
2020-01-07 08:00:00.001000+00:00,0.0001,0.918956901479762,0.0
2020-01-07 16:00:00+00:00,0.0001,0.918956901479762,0.0
2020-01-08 00:00:00+00:00,0.00012514,1.1860445277678702,2.5140000000000007e-05
2020-01-08 08:00:00+00:00,0.0001,0.9129541597529981,0.0
2020-01-08 16:00:00.001000+00:00,0.0001,0.9129541597529981,0.0
2020-01-09 00:00:00+00:00,0.0001,0.9129541597529981,-2.5140000000000007e-05
2020-01-09 08:00:00+00:00,0.0001,0.9129541597529981,0.0
2020-01-09 16:00:00+00:00,0.0001,0.9129541597529981,0.0
2020-01-10 00:00:00+00:00,0.0001,0.9129541597529981,0.0
2020-01-10 08:00:00+00:00,0.0001,0.9019589954895101,0.0
2020-01-10 16:00:00+00:00,0.0001,0.8823617842465828,0.0
2020-01-11 00:00:00+00:00,0.0001,0.8704779821413254,0.0
2020-01-11 08:00:00+00:00,0.00017846,1.6667863599382615,7.845999999999999e-05
2020-01-11 16:00:00+00:00,0.0001,0.8165447199139843,0.0
2020-01-12 00:00:00+00:00,0.0001,0.7980057230460077,0.0
2020-01-12 08:00:00+00:00,0.0001,0.7797869008951549,-7.845999999999999e-05
2020-01-12 16:00:00+00:00,0.0001,0.7615513711664836,0.0
2020-01-13 00:00:00.001000+00:00,0.0001,0.7441749954093959,0.0
2020-01-13 08:00:00+00:00,0.0001,0.7326326355730275,0.0
2020-01-13 16:00:00+00:00,0.0001,0.7326326355730275,0.0
2020-01-14 00:00:00+00:00,0.0001,0.7175640063127471,0.0
