time,open,high,low,close,volume
1688281828,1000.56,1002.51,998.47,1000.56,2068
1688368228,1000.56,1004.79,999.99,1000.47,1189
1688454628,1000.47,1001.6,999.71,1000.19,1425
1688541028,1000.19,998.94,997.74,998.45,4347
1688627428,998.45,999.43,996.16,997.42,2882
1688713828,997.42,999.29,997.42,998.05,1291
1688800228,998.05,999.02,996.04,997.43,2943
1688886628,997.43,1001.39,997.79,998.37,4070
1688973028,998.37,999.88,997.93,999.21,3346
1689059428,999.21,1002.31,997.78,998.95,941
1689145828,998.95,998.42,995.52,997.46,1071
1689232228,997.46,1002.57,995.58,999.93,3797
1689318628,999.93,1001.34,998.24,999.85,293
1689405028,999.85,1002.31,1000.29,1002.01,640
1689491428,1002.01,1003.13,1002.44,1002.93,4292
1689577828,1002.93,1004.41,1001.43,1002.59,476
1689664228,1002.59,1004.09,1002.11,1003.27,3873
1689750628,1003.27,1003.24,1002.47,1002.78,3802
1689837028,1002.78,1004.08,1000.14,1001.68,2965
1689923428,1001.68,1001.87,1000.33,1001.6,2162
1690009828,1001.6,1007.07,1000.87,1000.96,3820
1690096228,1000.96,1002.59,997.72,1001.03,1825
1690182628,1001.03,1003.15,999.94,1000.59,4249
1690269028,1000.59,1002.75,1000.31,1000.61,4432
1690355428,1000.61,1002.85,999.85,1000.44,158
1690441828,1000.44,999.64,996.44,999.2,4867
1690528228,999.2,999.18,997.7,998.17,3082
1690614628,998.17,1000.23,998.69,1000.0,4103
1690701028,1000.0,1001.14,998.89,1000.47,561
1690787428,1000.47,1004.21,999.32,1001.88,523
1690873828,1001.88,1002.71,1001.59,1002.61,3464
1690960228,1002.61,1003.64,998.22,1002.69,1437
1691046628,1002.69,1004.54,1002.33,1002.62,3189
1691133028,1002.62,1005.17,999.89,1002.4,2234
1691219428,1002.4,1003.56,1002.27,1003.15,2645
1691305828,1003.15,1005.31,1001.19,1002.51,342
1691392228,1002.51,1003.16,1001.64,1003.08,3091
1691478628,1003.08,1004.56,1002.34,1004.14,4900
1691565028,1004.14,1007.13,1003.47,1004.28,1630
1691651428,1004.28,1006.29,998.9,1005.24,1185
1691737828,1005.24,1006.61,1001.44,1005.31,4928
1691824228,1005.31,1006.54,1003.86,1005.95,829
1691910628,1005.95,1007.75,1002.99,1005.39,3944
1691997028,1005.39,1005.92,1003.35,1005.43,2752
1692083428,1005.43,1006.82,1004.66,1005.93,3661
1692169828,1005.93,1006.45,1002.9,1006.24,4867
1692256228,1006.24,1007.31,1004.31,1006.34,4359
1692342628,1006.34,1008.35,1005.12,1005.36,1137
1692429028,1005.36,1007.15,1004.59,1006.78,2121
1692515428,1006.78,1011.23,1003.93,1007.41,3645
1692601828,1007.41,1010.3,1008.13,1008.63,4728
1692688228,1008.63,1010.76,1008.99,1009.8,600
1692774628,1009.8,1013.03,1011.51,1012.11,2812
1692861028,1012.11,1014.86,1011.11,1013.29,4951
1692947428,1013.29,1015.92,1010.24,1013.8,1916
1693033828,1013.8,1014.33,1011.24,1013.72,3535
1693120228,1013.72,1016.22,1013.39,1014.15,2354
1693206628,1014.15,1015.45,1013.29,1015.22,100
1693293028,1015.22,1016.09,1013.44,1014.82,2562
1693379428,1014.82,1015.94,1013.75,1015.59,2443
1693465828,1015.59,1015.44,1013.47,1014.63,126
1693552228,1014.63,1015.74,1012.18,1013.69,4610
1693638628,1013.69,1017.36,1012.57,1014.41,4725
1693725028,1014.41,1016.19,1013.7,1015.68,2035
1693811428,1015.68,1016.97,1014.68,1016.15,4314
1693897828,1016.15,1019.65,1014.56,1016.97,4820
1693984228,1016.97,1019.8,1016.58,1017.97,3501
1694070628,1017.97,1019.86,1018.55,1019.11,216
1694157028,1019.11,1023.1,1018.05,1019.83,3086
1694243428,1019.83,1021.12,1016.89,1019.64,2850
